,id,name,start_date,FIRE_SIZE_CLASS,cause,end_date,size,lat,lon,state,start_year,start_month,start_day_of_year,end_year,end_month,end_day_of_year,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,prcp_30
143,1090177,ROBINSON                 ,1998-06-17,A,Human,,0.2,35.97194444,-119.04388888,CA,1998,6,168,,,,22.8,12.8,32.8,0.0,0.0,,13.7,,1010.6,,8.5
144,1891570,SMITH MILL,2017-12-10,B,Human,2017-12-15,6.2,37.93222222,-91.01166667,MO,2017,12,344,2017.0,12.0,349.0,3.2,-7.2,13.3,0.0,,,10.0,,1020.6,,0.0
145,1093586,NORTH BANK               ,1996-01-13,A,Human,,0.1,40.905,-124.05194444,CA,1996,1,13,,,,7.8,3.3,14.4,0.0,,,8.2,,1019.6,,0.0
146,2197425,WILDHOG (11),2019-06-04,B,Human,2019-06-04,1.0,26.3522,-81.5808,FL,2019,6,155,2019.0,6.0,155.0,29.8,25.6,35.0,0.0,,,7.7,,1015.9,,47.599999999999994
147,129311,3 SNAGS,2000-08-01,A,Natural,2000-08-02,0.1,37.14666667,-106.84388889,CO,2000,8,214,2000.0,8.0,215.0,17.2,5.0,29.4,0.0,0.0,,7.6,,1019.7,0.0,9.5
148,410375,BOWIE FIRE,2009-08-22,D,Natural,2009-08-22,150.0,25.76278,-80.42389,FL,2009,8,234,2009.0,8.0,234.0,28.3,25.0,33.9,31.2,,,5.0,,1014.3,,218.6
149,427014,,2004-08-07,B,Human,,0.8,32.56854579,-84.63397053,GA,2004,8,220,,,,24.8,20.0,30.0,0.0,,,13.5,,1014.9,,2.2
150,2078639,294,2018-03-14,B,Human,2018-03-14,2.0,37.72506681,-95.48897526,KS,2018,3,73,2018.0,3.0,73.0,6.0,-6.1,17.8,0.0,,,12.4,,1022.9,,0.0
151,265998,DIRT PILE,2008-08-29,A,Human,2008-08-29,0.1,43.0033,-102.55,SD,2008,8,242,2008.0,8.0,242.0,21.3,10.0,31.7,0.0,,,12.2,,1014.8,,7.8999999999999995
152,1054909,ONTARIO DIRVE FIRE,2004-04-09,B,Human,,1.0,34.0833,-77.9167,NC,2004,4,100,,,,18.9,13.3,23.9,0.0,0.0,,12.2,,1009.4,0.0,40.6
153,1325924,LITTLE BIRCH,1993-11-12,A,Human,1993-11-12,0.2,38.49929673,-80.7072093,WV,1993,11,316,1993.0,11.0,316.0,13.1,8.9,18.9,0.0,0.0,216.0,7.6,20.5,1022.5,,72.0
154,2017853,UNKNOWN,2017-07-07,A,Human,2017-07-07,0.01,39.2947,-105.1426,CO,2017,7,188,2017.0,7.0,188.0,23.2,16.1,30.6,0.0,,,14.5,,1020.3,,9.1
155,1528825,4312 HONDO DR,2009-02-01,B,Human,,1.0,31.087229,-97.775673,TX,2009,2,32,,,,14.9,6.0,25.0,0.0,,200.0,17.7,,1013.1,,0.0
156,925752,,2002-08-08,B,Human,,4.0,34.5667,-83.0,SC,2002,8,220,,,,22.8,15.6,29.4,0.0,,,9.4,,1019.1,,66.79999999999998
157,97186,UNDER,1997-05-28,A,Human,1997-05-28,0.1,35.27333333,-111.48,AZ,1997,5,148,1997.0,5.0,148.0,19.4,5.6,30.6,0.0,,,7.6,,1014.5,,15.0
158,69578,,1994-09-19,A,Natural,1994-09-19,0.1,37.28166667,-118.41333333,CA,1994,9,262,1994.0,9.0,262.0,17.1,9.4,26.1,0.5,0.0,,12.6,,,,0.5
159,377352,,2003-04-27,A,Human,2003-04-28,0.1,62.11665997,-145.55000002,AK,2003,4,117,2003.0,4.0,118.0,9.4,-2.8,21.1,0.0,,,8.3,,1017.1,,0.0
160,2141289,,2010-06-16,A,Human,,0.1,33.672448,-117.795805,CA,2010,6,167,,,,19.2,16.7,22.2,0.0,,,11.4,,1012.7,,0.5
161,867316,,1998-10-15,B,Human,,0.3,34.7042,-84.49,GA,1998,10,288,,,,16.7,6.7,26.7,0.0,,,2.9,,,,75.8
162,2271721,YANKEE,2020-04-09,A,Human,2020-04-09,0.1,40.47939,-109.5866,UT,2020,4,100,2020.0,4.0,100.0,12.3,2.2,21.1,0.0,,,9.9,,1012.7,,0.0
163,2214374,PICKETT RD,2019-07-02,B,Human,2019-07-02,2.14,34.714917,-77.4903,NC,2019,7,183,2019.0,7.0,183.0,27.6,21.1,32.8,0.0,,,9.2,,1014.0,,7.3
164,676171,,2005-08-20,B,Natural,,0.94,44.91506668,-89.4503493,WI,2005,8,232,,,,22.0,15.6,26.7,9.7,0.0,,13.0,,1012.4,,86.2
165,1168066,,1998-06-25,B,Natural,1998-06-25,2.0,32.45767789,-88.96456198,MS,1998,6,176,1998.0,6.0,176.0,27.8,21.7,33.9,10.9,0.0,,4.3,,1017.8,,157.9
166,2085652,,2018-06-22,C,Human,2018-06-22,10.0,48.32751925,-95.49272359,MN,2018,6,173,2018.0,6.0,173.0,23.7,18.0,29.0,0.0,,,6.2,,,,0.0
167,2283998,TRAIL,2020-09-05,A,Human,,0.2,39.37716522,-120.50241311,CA,2020,9,249,,,,27.8,24.4,32.8,0.0,,,6.7,,1014.1,,0.0
168,2037662,5,2017-03-18,B,Human,2017-03-18,2.0,39.3424684,-97.06334851,KS,2017,3,77,2017.0,3.0,77.0,11.5,1.1,20.6,0.0,,,9.8,,1026.3,,1.3
169,1057656,MIDDLE FORK,2004-03-13,B,Human,,2.0,36.3167,-81.2667,NC,2004,3,73,,,,7.8,0.6,15.0,0.0,,,7.6,,,,36.9
170,182167,MANY HORSE,1998-09-13,A,Human,1998-09-13,0.1,43.1458,-100.9165,SD,1998,9,256,1998.0,9.0,256.0,23.3,17.8,28.3,0.3,0.0,,8.3,,1007.7,,0.3
171,2264870,NA,2020-05-18,B,Human,2020-05-18,0.9,40.67224,-73.59781,NY,2020,5,139,2020.0,5.0,139.0,14.8,11.7,20.6,0.0,0.0,87.0,16.9,,1021.0,,64.1
172,1325808,SUNNYSIDE ROAD,1993-01-17,B,Human,1993-01-17,8.0,38.10987737,-82.58682343,WV,1993,1,17,1993.0,1.0,17.0,3.1,-0.6,8.3,0.0,0.0,271.0,16.6,40.7,1014.9,,49.8
173,1259480,FY2002-WHITE-010,2002-02-17,B,Human,2002-02-17,0.91,34.6354,-83.7834,GA,2002,2,48,2002.0,2.0,48.0,8.3,2.2,14.4,0.0,0.0,274.0,18.4,,1017.9,0.0,138.3
174,1936085,FY2016-CALHOUN-005,2016-06-14,B,Human,2016-06-14,2.19,31.53153611,-84.49004444,GA,2016,6,166,2016.0,6.0,166.0,29.3,23.3,35.6,0.0,0.0,235.0,9.7,,1013.8,,76.5
175,255838,WEEDS,2001-04-23,B,Human,2001-04-23,1.0,46.0622,-100.6707,ND,2001,4,113,2001.0,4.0,113.0,6.1,-4.4,16.7,0.0,0.0,,12.6,,1016.4,755.0,48.499999999999986
176,1122865,FRANK-P                  ,1996-06-12,B,Human,,1.0,39.89111111,-122.00194444,CA,1996,6,164,,,,26.0,14.4,35.6,0.0,,,,,,,70.4
177,2010372,,2017-09-07,A,Human,,0.01,37.934858,-121.695117,CA,2017,9,250,,,,20.5,17.2,25.6,0.0,,259.0,17.4,,1013.4,,0.0
178,125729,SMALL,2000-08-14,A,Natural,2000-08-14,0.1,35.20666667,-111.55,AZ,2000,8,227,2000.0,8.0,227.0,26.1,17.2,34.4,0.3,,,11.5,,1012.6,,2.3
179,893261,,2000-01-20,C,Human,,80.0,32.6108,-93.9578,LA,2000,1,20,,,,8.7,3.0,12.0,0.0,,,12.3,,1023.1,,0.0
180,2192993,GRIMES 16:22,2019-09-11,C,Human,2019-09-11,19.0,30.61451667,-95.84168333,TX,2019,9,254,2019.0,9.0,254.0,27.3,23.3,34.4,26.7,,,10.2,,1018.1,,47.8
181,1839052,13,2015-03-15,B,Human,2015-03-15,2.0,37.46,-94.7,KS,2015,3,74,2015.0,3.0,74.0,11.7,0.4,21.7,0.0,,,7.8,,,,0.0
182,1746671,LOUISVILLE ROAD FIRE,2014-03-22,C,Human,,60.0,37.034908,-86.381401,KY,2014,3,81,,,,12.3,8.3,15.6,0.0,,,10.7,,1017.6,,2.0
183,2159324,173,2018-01-01,A,Human,2018-01-01,0.01,32.3059911,-110.7335891,AZ,2018,1,1,2018.0,1.0,1.0,15.4,8.3,26.1,0.0,0.0,,10.8,,1019.2,,12.7
184,1896857,OTR 103,2017-06-14,B,Human,2017-06-14,1.0,43.2556,-116.0806,ID,2017,6,165,2017.0,6.0,165.0,20.7,12.0,27.4,0.0,,,9.3,,1014.8,,0.0
185,1914936,HUNGRY HOLLOW,2016-04-17,B,Human,2016-04-17,0.5,40.65098,-79.56009,PA,2016,4,108,2016.0,4.0,108.0,16.5,4.0,26.0,0.0,,,5.0,,,,0.0
186,660144,SAMS WASH,2008-07-26,A,Natural,2008-07-29,0.1,40.173901,-110.693103,UT,2008,7,208,2008.0,7.0,211.0,,12.8,34.4,0.0,0.0,,,,,,0.8
187,783624,,1993-04-10,B,Missing data/not specified/undetermined,1993-04-10,1.0,33.81520078,-94.51989739,OK,1993,4,100,1993.0,4.0,100.0,19.1,10.0,28.3,0.0,,189.0,17.7,,,,0.0
188,1388137,,1995-07-18,B,Natural,1995-07-18,1.88,33.864,-83.5196,GA,1995,7,199,1995.0,7.0,199.0,26.7,21.7,35.6,53.8,0.0,160.0,9.4,55.4,1010.8,,118.99999999999999
189,1386374,,1995-02-01,B,Human,1995-02-01,2.24,31.5841,-83.1526,GA,1995,2,32,1995.0,2.0,32.0,,-0.6,16.1,0.0,0.0,,,,,,124.20000000000002
190,1286818,,2009-03-20,A,Human,2009-03-20,0.1,44.12583311,-76.04754755,NY,2009,3,79,2009.0,3.0,79.0,-2.8,-7.2,2.2,0.0,,23.0,12.3,,1030.2,,0.6
191,572151,,2005-04-18,B,Human,2005-04-19,5.6,40.78888998,-76.21667001,PA,2005,4,108,2005.0,4.0,109.0,14.2,3.9,23.3,0.0,,,3.6,,1019.6,,0.0
192,2255738,,2020-05-11,A,Human,,0.1,33.330703,-111.981942,AZ,2020,5,132,,,,30.9,24.4,37.8,0.0,0.0,197.0,16.6,,1007.8,,2.0
193,920409,,2001-05-04,A,Human,,0.2,33.7039,-81.2908,SC,2001,5,124,,,,20.6,10.6,30.0,0.0,0.0,,5.8,,1022.4,,12.8
194,639037,,2007-12-25,C,Human,,10.0,33.86362,-95.58905,TX,2007,12,359,,,,5.2,-2.0,14.0,0.0,,136.0,16.0,,,,0.0
195,2122921,,2005-10-25,A,Missing data/not specified/undetermined,,0.1,36.815791,-119.774673,CA,2005,10,298,,,,17.8,12.8,22.8,0.0,0.0,,10.4,,1018.2,,0.3
196,402454,03-04-177TH RD-0582,2008-05-14,A,Human,2008-05-14,0.1,29.90667,-82.18694,FL,2008,5,135,2008.0,5.0,135.0,21.5,11.7,30.0,0.0,,,10.8,,1018.9,,0.0
197,55190,,1993-08-12,B,Natural,1993-08-17,0.3,33.22333333,-108.04,NM,1993,8,224,1993.0,8.0,229.0,,21.1,36.1,0.0,0.0,,,,,,61.19999999999999
198,2035622,,2017-06-14,B,Natural,2017-06-14,1.0,40.74318,-101.6311,NE,2017,6,165,2017.0,6.0,165.0,22.0,11.1,31.7,0.0,,,16.4,,1009.6,,3.3
199,2027267,,2017-08-11,C,Missing data/not specified/undetermined,,36.0,47.7683,-108.9917,MT,2017,8,223,,,,18.8,11.1,25.6,0.0,,104.0,12.8,,1017.0,,5.1
200,500490,,1997-04-24,A,Human,,0.1,47.759676,-92.822754,MN,1997,4,114,,,,8.5,1.0,15.0,0.0,,,,,1019.2,,0.0
201,2067614,N/A,2018-06-20,A,Human,2018-06-20,0.0512,41.34528,-74.17152,NY,2018,6,171,2018.0,6.0,171.0,20.7,13.9,26.1,0.0,,,2.9,,1011.0,,10.2
202,971726,,1999-11-15,B,Human,,0.5,28.6,-82.49,FL,1999,11,319,,,,20.6,15.0,25.6,0.0,0.0,,12.2,,1011.8,,34.5
203,602582,LINDEN - 88,2003-03-09,C,Human,2003-03-09,15.0,32.69388997,-94.88944,TX,2003,3,68,2003.0,3.0,68.0,17.2,10.0,24.4,0.0,,,8.3,,1017.7,0.0,177.3
204,1703439,,2004-04-14,B,Missing data/not specified/undetermined,,1.0,18.420214,-65.841614,PR,2004,4,105,,,,25.6,22.2,28.9,0.0,0.0,,13.7,,,748.0,102.30000000000001
205,1119764,BACK BONE,2007-10-29,B,Human,,1.0,40.75,-122.08694444,CA,2007,10,302,,,,17.2,10.6,25.6,0.5,,,5.8,,1017.2,,75.4
206,712325,CAIN,1996-07-13,A,Natural,1996-07-13,0.01,42.12097,-122.05852,OR,1996,7,195,1996.0,7.0,195.0,26.8,17.0,36.0,0.0,,,10.9,,,,0.0
207,43682,,1992-08-10,A,Natural,1992-08-10,0.1,39.16833333,-106.05166667,CO,1992,8,223,1992.0,8.0,223.0,18.6,11.6,28.3,1.3,,,6.9,,,,1.3
208,475708,,2005-12-28,A,Human,2005-12-28,0.25,30.74646218,-90.70205783,LA,2005,12,362,2005.0,12.0,362.0,17.0,10.6,21.1,0.0,,247.0,14.9,,1008.1,,45.7
209,1837716,ECR-20150130-003,2015-01-30,A,Human,2015-01-30,0.1,32.741469,-86.741994,AL,2015,1,30,2015.0,1.0,30.0,9.7,2.8,12.2,0.0,,,12.6,,,,122.49999999999999
210,56656,,1993-07-17,A,Human,1993-07-17,0.1,36.27,-115.66333333,NV,1993,7,198,1993.0,7.0,198.0,30.0,21.1,37.8,0.0,0.0,222.0,13.7,35.3,1010.3,832.0,0.0
211,1672296,ECR-20130107-002,2013-01-07,B,Human,2013-01-07,0.5,32.771068,-86.708184,AL,2013,1,7,2013.0,1.0,7.0,,-1.1,13.9,0.0,,,2.9,,,,229.20000000000002
212,106830,MUDDY,1998-07-07,A,Natural,1998-07-09,0.1,37.74333333,-109.85666667,UT,1998,7,188,1998.0,7.0,190.0,28.9,21.1,36.1,0.0,0.0,,9.4,,,,2.6
213,1480926,ORANGE BLOSSOM BLVD. - (08),2011-06-25,B,Natural,2011-06-25,4.5,26.79,-81.9162,FL,2011,6,176,2011.0,6.0,176.0,27.2,23.9,32.8,0.0,,,12.1,,1015.4,,43.9
214,2285443,PUTNAM SPRINGS,2020-08-19,D,Natural,2020-08-27,130.0,44.87022573,-119.59201384,OR,2020,8,232,2020.0,8.0,240.0,25.5,18.6,32.3,0.0,,300.0,8.5,,,,0.0
215,471205,,2006-03-02,B,Missing data/not specified/undetermined,,5.0,38.79803001,-84.74385999,KY,2006,3,61,,,,10.1,2.2,16.7,0.0,0.0,278.0,27.4,,1008.6,,34.2
216,2285179,VALE RFD ASSIST #1,2020-09-11,B,Human,2020-09-11,2.5,43.98495817,-117.10032747,OR,2020,9,255,2020.0,9.0,255.0,17.2,5.6,30.0,0.0,,,,,1016.6,,0.0
217,2054483,RL 151,2018-04-25,B,Human,2018-04-25,0.3,47.868,-95.0422,MN,2018,4,115,2018.0,4.0,115.0,5.8,-5.8,15.8,0.0,,,11.0,,,,22.200000000000003
218,162646,ROUGH DRAW,2003-08-09,F,Natural,2003-09-15,1029.0,45.56888889,-110.41333333,MT,2003,8,221,2003.0,9.0,258.0,21.2,12.2,32.8,0.0,,,13.8,,1017.3,,9.5
219,613668,,1999-01-19,B,Human,,5.0,33.49375,-94.49375,TX,1999,1,19,,,,15.4,10.0,24.0,0.0,,,16.9,,1015.8,,0.0
220,1296679,,2008-04-24,A,Human,2008-04-24,0.1,40.76380631,-73.1869568,NY,2008,4,115,2008.0,4.0,115.0,19.0,13.9,25.0,0.0,0.0,327.0,16.9,,1019.0,,50.2
221,1975240,,2016-03-06,B,Human,,8.0,42.9889,-106.2439,WY,2016,3,66,,,,9.1,1.1,17.8,0.0,0.0,220.0,33.1,,1001.5,,3.3
222,1917580,,2016-04-05,A,Human,2016-04-05,0.2,39.621156,-76.411045,MD,2016,4,96,2016.0,4.0,96.0,2.9,-1.1,6.7,0.0,,,,,1025.7,,44.0
223,238084,KAPPES,1993-08-15,A,Natural,1993-08-15,0.1,41.4166,-109.184,WY,1993,8,227,1993.0,8.0,227.0,18.1,11.7,25.0,0.0,,,22.9,,1011.0,,20.0
224,43535,,1992-08-05,A,Natural,1992-08-05,0.1,37.84166667,-106.98166667,CO,1992,8,218,1992.0,8.0,218.0,15.9,6.1,25.6,0.8,0.0,,6.8,46.4,,,31.7
225,2179583,JERICHO_3,2020-01-12,A,Human,2020-01-12,0.1,36.7171,-76.5349,VA,2020,1,12,2020.0,1.0,12.0,19.7,14.4,22.0,0.0,,265.0,14.8,,,,0.0
226,281209,TWENTY DAY,2007-06-06,B,Human,2007-06-06,2.0,46.2737,-121.1123,WA,2007,6,157,2007.0,6.0,157.0,13.5,4.4,20.6,0.0,0.0,290.0,20.2,,1009.9,,6.3
227,1768782,,2014-05-06,A,Human,2014-05-06,0.01,46.36977766,-93.87306035,MN,2014,5,126,2014.0,5.0,126.0,12.3,6.7,18.9,0.5,,,13.8,,1013.6,,0.5
228,2112253,CARROLL ST / MARKHAM ST,2018-05-06,A,Missing data/not specified/undetermined,2018-05-06,0.01,33.851837,-117.283284,CA,2018,5,126,2018.0,5.0,126.0,22.5,10.6,34.4,0.0,0.0,,7.9,,,,2.0
229,486017,,2005-07-03,C,Human,,49.0,44.23148263,-84.0870671,MI,2005,7,184,,,,18.3,9.4,26.7,0.0,,,12.2,,1015.2,,67.0
230,1591467,HICKORY HAMMOCK (57),2012-02-12,A,Human,2012-02-12,0.1,30.5904,-86.9883,FL,2012,2,43,2012.0,2.0,43.0,2.3,-3.3,9.4,0.0,,,12.0,,1026.4,,0.3
231,1172942,,1999-09-18,B,Human,1999-09-18,5.0,31.40310667,-88.75173159,MS,1999,9,261,1999.0,9.0,261.0,23.3,15.6,31.1,0.0,0.0,,10.1,,1014.2,,129.1
232,892565,,2000-02-26,C,Human,,16.0,31.6181,-92.1183,LA,2000,2,57,,,,18.2,8.9,25.0,0.0,,,13.4,,1017.3,,0.0
233,1087383,TULE #22                 ,2005-07-04,A,Human,2005-07-04,0.1,35.97194444,-119.13388888,CA,2005,7,185,2005.0,7.0,185.0,28.9,19.4,37.8,0.0,0.0,,10.8,,1010.9,,0.0
234,1795111,WASH,2015-05-10,B,Human,2015-05-10,2.5,33.35,-110.46325,AZ,2015,5,130,2015.0,5.0,130.0,18.2,7.8,26.7,0.0,,,15.4,,1011.0,,0.0
235,2125826,,2006-08-26,A,Human,,0.1,32.736395,-117.093596,CA,2006,8,238,,,,22.3,20.0,25.6,0.0,,,11.2,,,,0.6
236,382589,,2006-06-27,B,Human,,2.0,33.01174997,-92.01109999,AR,2006,6,178,,,,24.4,17.8,31.1,0.0,,,7.2,,1017.8,,0.6
237,2015220,CUTSHALL,2017-03-25,B,Human,2017-03-25,2.94,35.969,-82.68255,NC,2017,3,84,2017.0,3.0,84.0,16.8,10.0,24.4,0.0,0.0,,6.1,,,,111.1
238,244750,BYBEE,1999-09-07,A,Natural,,0.1,42.91655,-122.24064,OR,1999,9,250,,,,20.0,7.8,31.7,0.0,,,3.6,,,,40.4
239,2014346,,2017-04-06,A,Human,2017-04-06,0.25,45.16603332,-93.0180635,MN,2017,4,96,2017.0,4.0,96.0,6.8,1.7,12.2,0.0,,,17.5,,1021.2,,0.0
240,1890435,SNAG,2017-07-10,A,Natural,,0.1,37.73055556,-109.76805556,UT,2017,7,191,,,,25.5,16.9,33.6,0.0,,,10.8,,,,0.0
241,172705,MUKWONAGO,2003-09-17,B,Human,2003-09-17,1.0,46.065,-91.14111111,WI,2003,9,260,2003.0,9.0,260.0,,7.8,25.0,0.0,0.0,,,,,,36.2
242,1318542,STRIKER FORK,1998-03-27,E,Human,1998-03-29,550.0,37.94374851,-82.07218283,WV,1998,3,86,1998.0,3.0,88.0,22.7,13.9,29.4,0.0,0.0,,10.8,,1018.8,,90.7
243,1493134,DRIGGERS EQUIPMENT (34),2011-09-08,A,Human,2011-09-08,0.1,29.8423,-83.1617,FL,2011,9,251,2011.0,9.0,251.0,20.6,13.9,27.8,0.0,,,4.3,,1014.0,,180.9
244,1440083,,2005-10-21,B,Human,2005-10-21,1.0,35.0066667,-85.5183333,TN,2005,10,294,2005.0,10.0,294.0,19.6,12.8,27.8,0.0,0.0,,9.0,,1010.9,,42.300000000000004
245,2156290,UNKNOWN,2014-01-01,A,Human,2014-01-01,0.1,38.8123,-104.8232,CO,2014,1,1,2014.0,1.0,1.0,1.2,-6.0,5.6,0.0,0.0,,25.2,,1020.4,,1.8
246,1936562,N/A,2016-06-27,A,Human,2016-06-27,0.1,41.1809,-74.0007,NY,2016,6,179,2016.0,6.0,179.0,21.8,16.7,27.2,0.0,,,10.5,,1017.6,,2.0999999999999996
247,2268861,SCHAUB FIRE,2020-04-01,B,Human,2020-04-01,3.2,45.88156,-91.84209,WI,2020,4,92,2020.0,4.0,92.0,3.6,-4.4,12.8,0.0,,,10.4,,1019.1,,0.0
248,2060355,UNKNOWN,2018-06-14,A,Natural,2018-06-14,0.001,39.9896,-102.5786,CO,2018,6,165,2018.0,6.0,165.0,26.6,15.0,35.6,0.0,,,,,1003.6,,19.5
249,1878954,,2014-11-07,B,Human,,2.3,34.6,-118.933333,CA,2014,11,311,,,,,15.0,26.1,0.0,,,12.2,,,,12.700000000000001
250,690924,,1992-05-23,B,Human,1992-05-23,2.0,30.51512442,-88.64981181,MS,1992,5,144,1992.0,5.0,144.0,25.2,20.6,30.6,0.0,,,6.7,,1017.4,,0.0
251,869768,,1998-04-26,B,Human,,1.1,32.5442,-83.4881,GA,1998,4,116,,,,18.3,11.0,25.0,0.0,,,9.6,,1018.6,,0.0
252,318054,PONDER2,2000-06-03,B,Human,2000-06-03,0.5,40.480889,-122.473439,CA,2000,6,155,2000.0,6.0,155.0,23.3,11.7,34.4,0.0,,,6.8,,1016.0,,27.6
253,435013,,2006-09-27,B,Human,,1.8,32.0210954,-84.2752927,GA,2006,9,270,,,,20.5,12.8,28.9,0.0,,,5.4,,1015.8,,92.09999999999998
254,1190022,,2010-09-05,A,Human,,0.1,40.8005403,-72.87777895,NY,2010,9,248,,,,18.6,11.7,23.3,0.0,,,11.1,,1014.0,,29.8
255,2146836,AZ-110668,2011-08-25,A,Missing data/not specified/undetermined,2011-08-25,0.1,33.519,-112.2152,AZ,2011,8,237,2011.0,8.0,237.0,37.5,31.4,43.3,0.0,,,8.8,,1004.6,,0.0
256,196389,RUBY,1996-07-06,C,Human,1996-07-06,75.0,35.9639,-98.4842,OK,1996,7,188,1996.0,7.0,188.0,34.4,26.1,43.3,0.0,0.0,210.0,21.2,,1008.5,,8.3
257,622303,,2005-06-25,B,Human,,2.0,30.05608999,-97.70112997,TX,2005,6,176,,,,26.7,17.2,35.6,0.0,0.0,,8.3,,1013.8,769.0,58.699999999999996
258,1266218,,2009-03-17,B,Human,2009-03-17,5.0,36.89402,-88.25576,KY,2009,3,76,2009.0,3.0,76.0,13.3,3.3,22.2,0.0,0.0,,6.8,,1022.8,722.0,55.1
259,674075,,2008-07-18,A,Human,,0.1,43.48415,-89.92442,WI,2008,7,200,,,,23.2,19.0,28.0,0.0,,,5.5,,,,0.0
260,1633371,2955 GOEHMANN LANE,2012-11-23,A,Human,,0.1,30.25217,-98.816476,TX,2012,11,328,,,,12.7,8.6,16.5,0.0,,,10.5,,,,0.0
261,1736212,BREAK 7 (64),2014-06-10,A,Natural,2014-06-10,0.2,28.9059,-81.031,FL,2014,6,161,2014.0,6.0,161.0,26.9,22.8,35.0,0.0,,,7.6,,,,11.9
262,295708,ROUTE 13,2004-08-14,B,Natural,2004-08-15,0.5,34.9631,-108.6301,NM,2004,8,227,2004.0,8.0,228.0,18.3,11.7,26.7,0.0,,,13.4,,1010.2,,0.0
263,853361,,2001-11-14,B,Human,,0.5,34.1186,-85.9719,AL,2001,11,318,,,,13.5,6.7,22.8,0.0,,,8.7,,1025.8,,6.3999999999999995
264,36183,BLACK BUTTE FIRE,2009-07-19,A,Human,2009-07-19,0.01,43.65916667,-105.36111111,WY,2009,7,200,2009.0,7.0,200.0,24.0,15.0,35.6,0.0,,,18.4,,1011.2,,43.8
265,264067,BIG BAD,2004-06-27,A,Human,2004-06-27,0.1,43.0203,-102.5507,SD,2004,6,179,2004.0,6.0,179.0,15.0,11.0,21.0,0.0,,,14.9,,1023.3,,0.0
266,611789,,1998-07-17,B,Human,,2.0,32.32292,-94.26041,TX,1998,7,198,,,,30.3,23.9,37.8,0.0,,,,,,,0.0
267,1471156,1440 RD,2011-09-03,A,Human,2011-09-03,0.1,45.7402,-122.04758,WA,2011,9,246,2011.0,9.0,246.0,20.4,8.9,29.4,0.0,,,14.4,,1015.6,,0.0
268,1953361,,2016-08-07,C,Human,2016-08-07,56.0,34.52233,-95.07183,OK,2016,8,220,2016.0,8.0,220.0,27.1,24.1,34.4,0.0,,,6.6,,,,0.0
269,2093384,AVOCET DR  JRPV,2018-04-01,B,Human,2018-04-01,1.0,33.98332,-117.541374,CA,2018,4,91,2018.0,4.0,91.0,16.8,11.7,24.4,0.0,,,9.3,,1012.9,,0.0
270,1363518,,2010-10-07,D,Human,2010-10-08,107.0,33.371174,-87.066641,AL,2010,10,280,2010.0,10.0,281.0,17.3,6.7,28.9,0.0,,,3.7,,1019.9,,5.8999999999999995
271,1436785,,1996-02-06,B,Human,,1.4,31.03555,-87.02988,AL,1996,2,37,,,,4.0,-4.4,13.3,0.0,,,6.2,,1033.2,,0.0
272,1843500,BUCKHORN RD.,2015-06-18,B,Human,2015-06-18,0.5,43.21194,-123.26333,OR,2015,6,169,2015.0,6.0,169.0,21.0,14.4,30.0,0.0,,,8.0,,1015.6,,0.0
273,1721719,RODEO,2014-09-06,B,Human,2014-09-07,1.5,40.27777778,-123.33833333,CA,2014,9,249,2014.0,9.0,250.0,20.3,8.0,33.0,0.0,,,4.1,,,,0.0
274,1566263,VINCENT,2012-08-30,B,Natural,2012-08-30,7.0,34.50694444,-118.10027778,CA,2012,8,243,2012.0,8.0,243.0,29.7,22.8,36.7,0.0,0.0,,10.8,,1008.5,,0.0
275,690264,,1993-04-16,C,Human,1993-04-16,10.0,30.5514205,-88.69574372,MS,1993,4,106,1993.0,4.0,106.0,15.2,10.0,21.6,0.0,,,9.7,,1016.5,,0.0
276,2231064,LONDON-MAYBEE-RAISINVILLE FD 20282 - 2020,2020-10-09,B,Human,2020-10-09,1.0,41.99589,-83.45846,MI,2020,10,283,2020.0,10.0,283.0,14.3,1.9,27.0,0.0,,256.0,9.0,,,,0.0
277,844322,,1999-03-08,B,Human,,2.0,34.5367,-87.8381,AL,1999,3,67,,,,7.7,2.8,12.2,0.0,,123.0,22.2,,1022.8,,13.8
278,292832,BLUE TANK,2009-09-03,A,Natural,2009-09-03,0.1,37.236394,-108.747487,CO,2009,9,246,2009.0,9.0,246.0,21.5,13.9,31.7,0.0,,,10.6,,1016.8,,0.0
279,309504,HWY 26 2,2000-08-26,A,Human,2000-08-26,0.1,38.330819,-120.62405,CA,2000,8,239,2000.0,8.0,239.0,25.6,15.0,35.6,0.0,,,11.5,,1010.7,,0.0
280,1662651,MT. UNION RIDGE,2013-03-15,B,Human,2013-03-15,3.0,38.20766081,-82.3550828,WV,2013,3,74,2013.0,3.0,74.0,7.1,-1.1,15.0,0.0,0.0,,8.3,,1016.6,,56.599999999999994
281,1577135,WAGON TIRE,2012-06-01,B,Natural,2012-06-02,1.9,40.9385,-119.49989,NV,2012,6,153,2012.0,6.0,154.0,20.2,8.3,31.1,0.0,,,7.4,,1011.9,,1.6
282,1567230,BLACK,2012-08-04,A,Natural,2012-08-04,0.1,35.74916667,-118.54166667,CA,2012,8,217,2012.0,8.0,217.0,28.0,20.0,37.0,0.0,,,9.7,,,,0.0
